,Row ID,Product Name,Category,Sub-Category,Order Priority
8701,17471,"Ikea 3-Shelf Cabinet, Pine",Furniture,Bookcases,Medium
8702,11857,"Rogers Lockers, Blue",Office Supplies,Storage,Medium
8703,15831,"Deflect-O Frame, Durable",Furniture,Furnishings,High
8704,12186,"Safco Corner Shelving, Traditional",Furniture,Bookcases,Medium
8705,13198,"Advantus Frame, Black",Furniture,Furnishings,High
8706,14910,"Memorex Mouse, Bluetooth",Technology,Accessories,Critical
8707,29323,"SanDisk Memory Card, Bluetooth",Technology,Accessories,Medium
8708,22533,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,High
8709,26832,"Jiffy Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,High
8710,16940,"Eldon File Cart, Single Width",Office Supplies,Storage,High
8711,49194,"Cardinal Binding Machine, Economy",Office Supplies,Binders,High
8712,6254,"Novimex Executive Leather Armchair, Black",Furniture,Chairs,Medium
8713,30672,"Eldon Trays, Industrial",Office Supplies,Storage,High
8714,38620,Magnifier Swing Arm Lamp,Furniture,Furnishings,Medium
8715,42527,"Logitech Memory Card, Erganomic",Technology,Accessories,Medium
8716,20019,"Belkin Memory Card, USB",Technology,Accessories,Low
8717,7588,"Ikea Library with Doors, Pine",Furniture,Bookcases,High
8718,5222,"Rubbermaid Door Stop, Erganomic",Furniture,Furnishings,High
8719,44669,"Bush Library with Doors, Traditional",Furniture,Bookcases,Medium
8720,42668,"Binney & Smith Canvas, Easy-Erase",Office Supplies,Art,Medium
8721,20463,"Belkin Router, Programmable",Technology,Accessories,Medium
8722,9908,"Smead Lockers, Wire Frame",Office Supplies,Storage,High
8723,20853,"Office Star Steel Folding Chair, Adjustable",Furniture,Chairs,Critical
8724,26226,"Safco Library with Doors, Mobile",Furniture,Bookcases,Low
8725,24087,"Acme Shears, High Speed",Office Supplies,Supplies,High
8726,50288,"Bush Classic Bookcase, Mobile",Furniture,Bookcases,Medium
8727,18244,"Kleencut Trimmer, Serrated",Office Supplies,Supplies,High
8728,50992,"Safco Floating Shelf Set, Traditional",Furniture,Bookcases,Critical
8729,24993,"Hewlett Ink, Digital",Technology,Copiers,Medium
8730,17992,"Stanley Canvas, Fluorescent",Office Supplies,Art,High
8731,36355,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,High
8732,13497,"Safco Classic Bookcase, Mobile",Furniture,Bookcases,Medium
8733,47268,"Eldon Lockers, Industrial",Office Supplies,Storage,High
8734,15562,"Cisco Signal Booster, Full Size",Technology,Phones,Medium
8735,48214,"Avery 3-Hole Punch, Recycled",Office Supplies,Binders,Medium
8736,16258,"SanDisk Memory Card, Bluetooth",Technology,Accessories,High
8737,50113,"HP Fax Machine, Laser",Technology,Copiers,Medium
8738,36718,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,Medium
8739,13766,"BIC Sketch Pad, Water Color",Office Supplies,Art,Critical
8740,29680,"Hon Conference Table, Rectangular",Furniture,Tables,Medium
8741,40565,Xerox 1923,Office Supplies,Paper,High
8742,19653,"Cisco Signal Booster, VoIP",Technology,Phones,Low
8743,1592,"SanDisk Mouse, Programmable",Technology,Accessories,Critical
8744,38621,Self-Adhesive Removable Labels,Office Supplies,Labels,Medium
8745,14385,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,Medium
8746,19054,"Sauder Stackable Bookrack, Traditional",Furniture,Bookcases,Medium
8747,247,"Nokia Audio Dock, Cordless",Technology,Phones,High
8748,4520,"SanDisk Numeric Keypad, Erganomic",Technology,Accessories,High
8749,31875,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,Medium
8750,7385,"Safco Corner Shelving, Metal",Furniture,Bookcases,Critical
8751,9452,"Apple Audio Dock, VoIP",Technology,Phones,Medium
8752,21260,"Panasonic Receipt Printer, Wireless",Technology,Machines,Medium
8753,20258,"Enermax Keyboard, Erganomic",Technology,Accessories,Medium
8754,43207,"Hewlett Ink, Color",Technology,Copiers,High
8755,42867,"Sauder Classic Bookcase, Pine",Furniture,Bookcases,Critical
8756,6366,"Apple Speaker Phone, VoIP",Technology,Phones,Medium
8757,23093,"Nokia Audio Dock, Full Size",Technology,Phones,High
8758,4849,"Hon Steel Folding Chair, Set of Two",Furniture,Chairs,High
8759,33456,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,Medium
8760,12340,"Tenex Lockers, Wire Frame",Office Supplies,Storage,Low
8761,8974,"Rogers File Cart, Blue",Office Supplies,Storage,High
8762,29329,"Green Bar Message Books, 8.5 x 11",Office Supplies,Paper,Critical
8763,47765,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases,Low
8764,41005,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,Medium
8765,13339,"Ames Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,Medium
8766,7521,"Office Star Steel Folding Chair, Set of Two",Furniture,Chairs,Medium
8767,30578,"Hoover Microwave, White",Office Supplies,Appliances,Medium
8768,44152,"Motorola Headset, Full Size",Technology,Phones,Critical
8769,2841,"Lesro Training Table, Rectangular",Furniture,Tables,Medium
8770,17701,"Office Star Rocking Chair, Red",Furniture,Chairs,High
8771,10649,"Samsung Signal Booster, Cordless",Technology,Phones,Medium
8772,31876,"Contract Clock, 14"", Brown",Furniture,Furnishings,Medium
8773,7648,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs,Critical
8774,10898,"Memorex Router, Bluetooth",Technology,Accessories,Medium
8775,17117,"Tenex Lockers, Blue",Office Supplies,Storage,Medium
8776,48213,"Tenex File Cart, Single Width",Office Supplies,Storage,High
8777,43529,"StarTech Printer, Wireless",Technology,Machines,Medium
8778,30924,"Hewlett Ink, Digital",Technology,Copiers,Medium
8779,10653,"Memorex Router, Erganomic",Technology,Accessories,High
8780,13858,"Cisco Speaker Phone, with Caller ID",Technology,Phones,Medium
8781,34600,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,High
8782,15105,"SAFCO Rocking Chair, Red",Furniture,Chairs,Medium
8783,21958,"Brother Fax and Copier, High-Speed",Technology,Copiers,High
8784,44651,"Novimex Executive Leather Armchair, Red",Furniture,Chairs,Medium
8785,16510,"Sauder 3-Shelf Cabinet, Mobile",Furniture,Bookcases,Medium
8786,40908,Staples,Office Supplies,Fasteners,Low
8787,1204,"Bevis Computer Table, Adjustable Height",Furniture,Tables,Medium
8788,42301,"Safco Library with Doors, Mobile",Furniture,Bookcases,Medium
8789,28563,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,High
8790,17483,"Fiskars Trimmer, Steel",Office Supplies,Supplies,High
8791,41004,Newell Chalk Holder,Office Supplies,Art,Medium
8792,37824,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers,Medium
8793,38942,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Low
8794,6685,"Novimex Steel Folding Chair, Adjustable",Furniture,Chairs,Medium
8795,35583,Sharp 1540cs Digital Laser Copier,Technology,Copiers,Medium
8796,39447,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,High
8797,7935,"Advantus Frame, Erganomic",Furniture,Furnishings,Low
8798,5733,"Smead Lockers, Wire Frame",Office Supplies,Storage,High
8799,35581,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,Medium
8800,27607,"SanDisk Flash Drive, Bluetooth",Technology,Accessories,High
8801,21789,"Advantus Frame, Erganomic",Furniture,Furnishings,Medium
8802,34130,Newell 311,Office Supplies,Art,Medium
8803,20760,"SanDisk Cards & Envelopes, Multicolor",Office Supplies,Paper,High
8804,50397,"Logitech Router, Bluetooth",Technology,Accessories,Medium
8805,12757,"Rubbermaid Frame, Duo Pack",Furniture,Furnishings,Medium
8806,2381,"Hewlett Fax and Copier, Laser",Technology,Copiers,Medium
8807,12690,"Samsung Signal Booster, VoIP",Technology,Phones,Medium
8808,8922,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,High
8809,5312,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases,High
8810,39446,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,High
8811,46986,"Boston Canvas, Fluorescent",Office Supplies,Art,Medium
8812,30095,"Cuisinart Blender, Black",Office Supplies,Appliances,High
8813,35582,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Labels,Medium
8814,8691,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases,Critical
8815,46021,"Ibico Binding Machine, Recycled",Office Supplies,Binders,High
8816,24315,"Harbour Creations Swivel Stool, Red",Furniture,Chairs,Medium
8817,19803,"Rogers Trays, Blue",Office Supplies,Storage,Medium
8818,24904,"Smead File Cart, Single Width",Office Supplies,Storage,Low
8819,30809,"Ibico Binding Machine, Durable",Office Supplies,Binders,Low
8820,15477,"Fellowes Lockers, Blue",Office Supplies,Storage,Medium
8821,46498,"Ikea Library with Doors, Pine",Furniture,Bookcases,Medium
8822,42746,"Hoover Refrigerator, White",Office Supplies,Appliances,High
8823,13881,"Hoover Blender, White",Office Supplies,Appliances,Medium
8824,26966,"Hon Steel Folding Chair, Adjustable",Furniture,Chairs,Medium
8825,27269,"Dania Library with Doors, Mobile",Furniture,Bookcases,Medium
8826,24028,"Cisco Office Telephone, with Caller ID",Technology,Phones,Low
8827,15519,"Canon Personal Copier, Digital",Technology,Copiers,High
8828,21626,"Rogers File Cart, Blue",Office Supplies,Storage,High
8829,49316,"Smead File Cart, Blue",Office Supplies,Storage,Medium
8830,39167,Security-Tint Envelopes,Office Supplies,Envelopes,Medium
8831,19875,"Cameo Mailers, Security-Tint",Office Supplies,Envelopes,Critical
8832,26313,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases,Medium
8833,4833,"Brother Personal Copier, Color",Technology,Copiers,High
8834,34131,Avery Poly Binder Pockets,Office Supplies,Binders,Medium
8835,3409,"Brother Wireless Fax, High-Speed",Technology,Copiers,High
8836,15964,"Epson Inkjet, Wireless",Technology,Machines,High
8837,25528,"Okidata Card Printer, Wireless",Technology,Machines,Medium
8838,13882,"Epson Card Printer, Durable",Technology,Machines,Medium
8839,18980,"Okidata Card Printer, Durable",Technology,Machines,Medium
8840,50071,"Motorola Smart Phone, Full Size",Technology,Phones,High
8841,30633,"Dania Library with Doors, Mobile",Furniture,Bookcases,Medium
8842,41336,"Jiffy Mailers, Set of 50",Office Supplies,Envelopes,Critical
8843,49183,"Smead Trays, Single Width",Office Supplies,Storage,Medium
8844,49516,"SAFCO Steel Folding Chair, Adjustable",Furniture,Chairs,Medium
8845,47020,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,High
8846,28368,"Nokia Signal Booster, Cordless",Technology,Phones,Medium
8847,8790,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,Medium
8848,10683,"Hon Training Table, Adjustable Height",Furniture,Tables,Medium
8849,38395,Xerox 1906,Office Supplies,Paper,High
8850,10443,"SanDisk Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,Critical
8851,31976,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,High
8852,45077,"Harbour Creations Chairmat, Set of Two",Furniture,Chairs,Medium
8853,4409,"Binney & Smith Canvas, Fluorescent",Office Supplies,Art,High
8854,31975,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,High
8855,10823,"Brother Fax and Copier, Digital",Technology,Copiers,Medium
8856,47767,"Okidata Inkjet, White",Technology,Machines,Low
8857,17849,"Novimex Steel Folding Chair, Red",Furniture,Chairs,Critical
8858,50281,"Rogers Lockers, Single Width",Office Supplies,Storage,High
8859,24186,"Canon Personal Copier, High-Speed",Technology,Copiers,Medium
8860,1032,"Barricks Computer Table, Fully Assembled",Furniture,Tables,Medium
8861,2178,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases,Low
8862,12913,"Samsung Signal Booster, Full Size",Technology,Phones,Medium
8863,3204,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases,Critical
8864,29068,"Nokia Audio Dock, Cordless",Technology,Phones,High
8865,8225,"SanDisk Memory Card, Erganomic",Technology,Accessories,High
8866,4399,"HP Fax and Copier, Digital",Technology,Copiers,Medium
8867,31974,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,High
8868,33190,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,Medium
8869,8756,"Hon Coffee Table, with Bottom Storage",Furniture,Tables,Critical
8870,23,"Acme Box Cutter, Serrated",Office Supplies,Supplies,High
8871,17503,"Nokia Office Telephone, with Caller ID",Technology,Phones,Critical
8872,28041,"Xerox Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,Medium
8873,31973,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,High
8874,25783,"SAFCO Rocking Chair, Red",Furniture,Chairs,Medium
8875,5766,"Xerox Cards & Envelopes, Premium",Office Supplies,Paper,Critical
8876,44112,"Smead Round Labels, Laser Printer Compatible",Office Supplies,Labels,Medium
8877,46654,"Tenex Lockers, Industrial",Office Supplies,Storage,Critical
8878,2184,"Hon Swivel Stool, Black",Furniture,Chairs,Medium
8879,33538,Mitel MiVoice 5330e IP Phone,Technology,Phones,High
8880,45183,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,Medium
8881,37862,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,High
8882,27124,"SAFCO Rocking Chair, Red",Furniture,Chairs,Medium
8883,47337,"Epson Card Printer, Durable",Technology,Machines,Medium
8884,13385,"Logitech Keyboard, USB",Technology,Accessories,High
8885,7174,"Fellowes Lockers, Single Width",Office Supplies,Storage,High
8886,18068,"Tenex Lockers, Wire Frame",Office Supplies,Storage,Medium
8887,41943,"Apple Smart Phone, Full Size",Technology,Phones,Critical
8888,12935,"Sanford Sketch Pad, Fluorescent",Office Supplies,Art,Medium
8889,47032,"Sharp Copy Machine, High-Speed",Technology,Copiers,High
8890,28315,"SAFCO Rocking Chair, Red",Furniture,Chairs,High
8891,35988,Global Low Back Tilter Chair,Furniture,Chairs,High
8892,8127,"Novimex Chairmat, Adjustable",Furniture,Chairs,Medium
8893,35989,Xerox 1888,Office Supplies,Paper,High
8894,4627,"Panasonic Card Printer, Durable",Technology,Machines,Medium
8895,31005,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases,Medium
8896,25041,"Apple Office Telephone, Cordless",Technology,Phones,Medium
8897,5043,"Canon Fax Machine, High-Speed",Technology,Copiers,Medium
8898,5323,"SAFCO Chairmat, Adjustable",Furniture,Chairs,Medium
8899,47790,"Jiffy Interoffice Envelope, Set of 50",Office Supplies,Envelopes,High
8900,42494,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,High
8901,33332,"Global Leather Task Chair, Black",Furniture,Chairs,High
8902,19669,"Hon Swivel Stool, Black",Furniture,Chairs,Medium
8903,37860,Balt Split Level Computer Training Table,Furniture,Tables,High
8904,41808,"Epson Printer, Durable",Technology,Machines,High
8905,25361,"Memorex Memory Card, Bluetooth",Technology,Accessories,High
8906,43113,"Nokia Speaker Phone, Full Size",Technology,Phones,Critical
8907,42332,"Sharp Fax and Copier, Color",Technology,Copiers,Low
8908,33981,Satellite Sectional Post Binders,Office Supplies,Binders,Medium
8909,35987,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,High
8910,35986,"Computer Room Manger, 14""",Furniture,Furnishings,High
8911,7844,"Apple Office Telephone, with Caller ID",Technology,Phones,High
8912,42261,"Fellowes Lockers, Industrial",Office Supplies,Storage,Medium
8913,43158,"Brother Fax Machine, High-Speed",Technology,Copiers,Medium
8914,48943,"Cardinal Binding Machine, Economy",Office Supplies,Binders,High
8915,7106,"HP Personal Copier, Laser",Technology,Copiers,High
8916,1654,"Harbour Creations Swivel Stool, Black",Furniture,Chairs,Medium
8917,40172,Premier Electric Letter Opener,Office Supplies,Supplies,Medium
8918,13487,"Hamilton Beach Blender, Black",Office Supplies,Appliances,Medium
8919,12869,"Rogers File Cart, Industrial",Office Supplies,Storage,Medium
8920,26025,"Tenex Trays, Blue",Office Supplies,Storage,High
8921,24704,"Smead Shelving, Blue",Office Supplies,Storage,High
8922,28937,"Safco 3-Shelf Cabinet, Pine",Furniture,Bookcases,Medium
8923,13563,"Tenex Lockers, Blue",Office Supplies,Storage,Medium
8924,40173,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,Medium
8925,2980,"Smead Trays, Wire Frame",Office Supplies,Storage,Critical
8926,30388,"Breville Toaster, Silver",Office Supplies,Appliances,Critical
8927,50540,"Smead Lockers, Industrial",Office Supplies,Storage,High
8928,1216,"Dania Corner Shelving, Pine",Furniture,Bookcases,High
8929,26234,"Ikea 3-Shelf Cabinet, Traditional",Furniture,Bookcases,High
8930,9929,"Brother Ink, Digital",Technology,Copiers,High
8931,14118,"Eldon File Cart, Single Width",Office Supplies,Storage,High
8932,7391,"Apple Audio Dock, Full Size",Technology,Phones,High
8933,18796,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases,Medium
8934,23158,"Sanford Canvas, Easy-Erase",Office Supplies,Art,Low
8935,13541,"Brother Wireless Fax, Digital",Technology,Copiers,Medium
8936,33533,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,High
8937,18293,"Eldon File Cart, Blue",Office Supplies,Storage,High
8938,37859,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,High
8939,21378,"Tenex Frame, Erganomic",Furniture,Furnishings,High
8940,11208,"Sanford Pencil Sharpener, Easy-Erase",Office Supplies,Art,High
8941,12158,"Safco Stackable Bookrack, Mobile",Furniture,Bookcases,Medium
8942,34224,Newell 346,Office Supplies,Art,Medium
8943,15099,"Canon Copy Machine, Color",Technology,Copiers,Medium
8944,25405,"Ikea 3-Shelf Cabinet, Metal",Furniture,Bookcases,High
